Inquiry_Date,Country,Buyer_Segment,Inq_Product_Family,Sold
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-19,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-19,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Mexico,Practitioner,Google Cloud Platform,0
2023-06-19,CECA,Executive,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Chile,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Workspace,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Rest of SOLA,Executive,Google Cloud Platform,1
2023-06-19,Argentina,Decision Maker,Google Cloud Platform,1
2023-06-19,Mexico,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Mexico,Unknown,Google Cloud Platform,1
2023-06-19,Brazil,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Mexico,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Mexico,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-19,PS,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-19,Argentina,Decision Maker,Google Cloud Platform,1
2023-06-19,Rest of SOLA,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Colombia,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Chile,Practitioner,Google Cloud Platform,1
2023-06-19,Chile,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Decision Maker,Google Workspace,0
2023-06-19,Peru,Practitioner,Google Cloud Platform,0
2023-06-19,Mexico,Practitioner,Google Cloud Platform,0
2023-06-19,Chile,Decision Maker,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,MCO,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Mexico,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Workspace,0
2023-06-19,Colombia,Executive,Google Cloud Platform,0
2023-06-19,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Chile,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,PS,Practitioner,Google Cloud Platform,0
2023-06-19,PS,Decision Maker,Google Workspace,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Colombia,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-19,Colombia,Executive,Google Cloud Platform,0
2023-06-19,CECA,Practitioner,Google Cloud Platform,1
2023-06-19,PS,Executive,Google Cloud Platform,0
2023-06-19,MCO,Decision Maker,Google Cloud Platform,1
2023-06-19,Mexico,Decision Maker,Google Cloud Platform and Google Workspace,0
2023-06-19,PS,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,MCO,Practitioner,Google Workspace,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,CECA,Practitioner,Google Cloud Platform,0
2023-06-19,Argentina,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform and Google Workspace,0
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-19,Mexico,Practitioner,Google Cloud Platform,1
2023-06-19,Chile,Practitioner,Google Cloud Platform,1
2023-06-19,Argentina,Decision Maker,Google Cloud Platform,1
2023-06-19,Peru,Practitioner,Google Cloud Platform,0
2023-06-19,Peru,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,0
2023-06-19,PS,Practitioner,Google Workspace,1
2023-06-19,Chile,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,CECA,Decision Maker,Google Workspace,0
2023-06-19,CECA,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Mexico,Executive,Google Cloud Platform,1
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-19,PS,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Chile,Unknown,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-19,Colombia,Practitioner,Google Cloud Platform,1
2023-06-19,Argentina,Executive,Google Cloud Platform,0
2023-06-19,Mexico,Unknown,Google Workspace,1
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,PS,Practitioner,Google Workspace,1
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,MCO,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-19,Chile,Practitioner,Google Cloud Platform,1
2023-06-19,MCO,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Workspace,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,CECA,Executive,Google Cloud Platform,0
2023-06-19,Chile,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,CECA,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,0
2023-06-19,Mexico,Practitioner,Google Cloud Platform,1
2023-06-19,PS,Practitioner,Google Cloud Platform,0
2023-06-19,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-19,Brazil,Executive,Google Cloud Platform,1
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-19,Rest of SOLA,Practitioner,Google Cloud Platform,0
2023-06-19,Mexico,Executive,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Workspace,0
2023-06-19,CECA,Practitioner,Google Cloud Platform,0
2023-06-19,Rest of SOLA,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,Brazil,Practitioner,Google Cloud Platform,1
2023-06-19,Brazil,Practitioner,Google Cloud Platform,0
2023-06-19,PS,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,Mexico,Practitioner,Google Cloud Platform,1
2023-06-18,Peru,Practitioner,Google Cloud Platform,0
2023-06-18,MCO,Executive,Google Cloud Platform,1
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Workspace,0
2023-06-18,Colombia,Practitioner,Google Cloud Platform,1
2023-06-18,Chile,Executive,Google Cloud Platform,0
2023-06-18,Colombia,Unknown,Google Cloud Platform,0
2023-06-18,Argentina,Practitioner,Google Cloud Platform,0
2023-06-18,PS,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,0
2023-06-18,PS,Practitioner,Google Cloud Platform,1
2023-06-18,Mexico,Executive,Google Workspace,1
2023-06-18,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Cloud Platform,1
2023-06-18,Chile,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Workspace,0
2023-06-18,Mexico,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Practitioner,Google Cloud Platform,1
2023-06-18,MCO,Practitioner,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Practitioner,Google Cloud Platform,0
2023-06-18,CECA,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-18,Argentina,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,1
2023-06-18,MCO,Decision Maker,Google Cloud Platform,1
2023-06-18,Rest of SOLA,Practitioner,Google Cloud Platform,1
2023-06-18,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Workspace,1
2023-06-18,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Workspace,0
2023-06-18,MCO,Decision Maker,Google Cloud Platform,1
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,PS,Practitioner,Google Cloud Platform,0
2023-06-18,MCO,Executive,Google Cloud Platform,1
2023-06-18,MCO,Decision Maker,Google Cloud Platform,1
2023-06-18,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-18,MCO,Practitioner,Google Cloud Platform,0
2023-06-18,CECA,Executive,Google Cloud Platform,0
2023-06-18,Mexico,Practitioner,Google Cloud Platform,1
2023-06-18,CECA,Practitioner,Google Workspace,0
2023-06-18,PS,Practitioner,Google Cloud Platform,1
2023-06-18,Chile,Practitioner,Google Cloud Platform,0
2023-06-18,MCO,Practitioner,Google Cloud Platform,1
2023-06-18,Colombia,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,MCO,Decision Maker,Google Cloud Platform,0
2023-06-18,Brazil,Executive,Google Cloud Platform,0
2023-06-18,PS,Practitioner,Google Cloud Platform,0
2023-06-18,MCO,Practitioner,Google Cloud Platform,1
2023-06-18,Colombia,Unknown,Google Cloud Platform and Google Workspace,0
2023-06-18,PS,Practitioner,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Workspace,0
2023-06-18,Brazil,Practitioner,Others,1
2023-06-18,MCO,Practitioner,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Workspace,1
2023-06-18,Mexico,Practitioner,Google Cloud Platform,0
2023-06-18,PS,Practitioner,Google Cloud Platform,1
2023-06-18,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-18,MCO,Decision Maker,Google Cloud Platform,0
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-18,PS,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Practitioner,Google Cloud Platform,0
2023-06-18,MCO,Decision Maker,Google Cloud Platform,1
2023-06-18,PS,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,MCO,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,0
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,MCO,Decision Maker,Google Cloud Platform,1
2023-06-18,PS,Practitioner,Google Cloud Platform,0
2023-06-18,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-18,Chile,Executive,Google Workspace,0
2023-06-18,Brazil,Executive,Google Cloud Platform,0
2023-06-18,Mexico,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Workspace,1
2023-06-18,PS,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-18,Peru,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,Rest of SOLA,Practitioner,Google Cloud Platform,0
2023-06-18,Argentina,Practitioner,Google Workspace,0
2023-06-18,CECA,Practitioner,Google Cloud Platform and Google Workspace,1
2023-06-18,Brazil,Executive,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Practitioner,Google Cloud Platform,0
2023-06-18,PS,Practitioner,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Cloud Platform,1
2023-06-18,Mexico,Practitioner,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-18,PS,Practitioner,Google Workspace,0
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,Chile,Practitioner,Google Cloud Platform,0
2023-06-18,PS,Practitioner,Google Cloud Platform,0
2023-06-18,Colombia,Executive,Google Cloud Platform,0
2023-06-18,CECA,Practitioner,Google Workspace,0
2023-06-18,CECA,Practitioner,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Practitioner,Google Cloud Platform,1
2023-06-18,Brazil,Practitioner,Google Workspace,0
2023-06-18,Mexico,Practitioner,Google Cloud Platform,1
2023-06-18,PS,Decision Maker,Google Cloud Platform,0
2023-06-18,MCO,Practitioner,Google Cloud Platform,1
2023-06-18,MCO,Decision Maker,Google Cloud Platform,1
2023-06-18,Chile,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-18,PS,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Workspace,0
2023-06-18,MCO,Decision Maker,Google Cloud Platform,1
2023-06-18,MCO,Decision Maker,Google Cloud Platform,1
2023-06-18,CECA,Executive,Google Cloud Platform,0
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,MCO,Decision Maker,Google Cloud Platform,1
2023-06-18,PS,Decision Maker,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,0
2023-06-18,Argentina,Practitioner,Google Workspace,1
2023-06-18,Mexico,Practitioner,Google Cloud Platform,1
2023-06-18,Brazil,Executive,Google Cloud Platform and Google Workspace,0
2023-06-18,Mexico,Practitioner,Google Cloud Platform,0
2023-06-18,MCO,Decision Maker,Google Cloud Platform,1
2023-06-18,Argentina,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,0
2023-06-18,Brazil,Practitioner,Google Cloud Platform,0
2023-06-18,CECA,Executive,Google Workspace,0
2023-06-18,MCO,Practitioner,Google Cloud Platform,1
2023-06-18,Argentina,Practitioner,Google Cloud Platform,0
2023-06-18,Rest of SOLA,Decision Maker,Google Cloud Platform,0
2023-06-18,Rest of SOLA,Decision Maker,Google Cloud Platform,0
2023-06-18,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-18,PS,Practitioner,Google Cloud Platform,1
2023-06-18,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-18,PS,Decision Maker,Google Cloud Platform,1
2023-06-18,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-18,Brazil,Executive,Google Cloud Platform,1
2023-06-17,Brazil,Practitioner,Google Cloud Platform,1
2023-06-17,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-17,Colombia,Practitioner,Google Cloud Platform,0
2023-06-17,PS,Decision Maker,Google Cloud Platform,0
2023-06-17,MCO,Decision Maker,Google Cloud Platform,1
2023-06-17,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-17,PS,Practitioner,Google Cloud Platform,0
2023-06-17,PS,Decision Maker,Google Cloud Platform,1
2023-06-17,Chile,Practitioner,Google Cloud Platform,0
2023-06-17,PS,Decision Maker,Google Cloud Platform,0
2023-06-17,Brazil,Practitioner,Google Cloud Platform,0
2023-06-17,Brazil,Practitioner,Google Cloud Platform,0
2023-06-17,Peru,Executive,Google Cloud Platform,0
2023-06-17,PS,Practitioner,Google Workspace,1
2023-06-17,PS,Practitioner,Google Cloud Platform,1
2023-06-17,Mexico,Practitioner,Google Cloud Platform,0
2023-06-17,PS,Practitioner,Google Cloud Platform,1
2023-06-17,PS,Practitioner,Google Cloud Platform,1
2023-06-17,CECA,Practitioner,Google Workspace,0
2023-06-17,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-17,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-17,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-17,PS,Decision Maker,Google Cloud Platform,0
2023-06-17,PS,Decision Maker,Google Cloud Platform,0
2023-06-17,MCO,Decision Maker,Google Cloud Platform,1
2023-06-17,PS,Practitioner,Google Cloud Platform,1
2023-06-17,Brazil,Executive,Google Cloud Platform,0
2023-06-17,Brazil,Practitioner,Google Cloud Platform,0
2023-06-17,Brazil,Practitioner,Google Cloud Platform,1
2023-06-17,Mexico,Decision Maker,Google Workspace,1
2023-06-17,PS,Executive,Google Cloud Platform,0
2023-06-17,PS,Practitioner,Google Cloud Platform,1
2023-06-17,PS,Practitioner,Google Cloud Platform,1
2023-06-17,PS,Decision Maker,Google Cloud Platform,1
2023-06-17,Brazil,Practitioner,Google Cloud Platform,0
2023-06-17,PS,Practitioner,Google Cloud Platform,0
2023-06-17,PS,Practitioner,Google Workspace,0
2023-06-17,Brazil,Decision Maker,Google Cloud Platform,1
